path,emotion
archive (3)/Train/surprise/image0031778.jpg,Zaskoczenie
archive (3)/Test/Anger/image0015040.jpg,Złość
archive (3)/Test/happy/ffhq_1303.png,Szczęście
archive (3)/Test/sad/image0013059.jpg,Smutek
archive (3)/Test/happy/ffhq_91.png,Szczęście
archive (3)/Test/fear/image0032074.jpg,Strach
archive (3)/Train/sad/image0013123.jpg,Smutek
archive (3)/Train/happy/ffhq_3827.png,Szczęście
archive (3)/Train/surprise/image0033154.jpg,Zaskoczenie
archive (3)/Test/Anger/image0018428.jpg,Złość
archive (3)/Train/sad/image0027077.jpg,Smutek
archive (3)/Train/sad/image0027556.jpg,Smutek
archive (3)/Train/surprise/image0033824.jpg,Zaskoczenie
archive (3)/Train/surprise/image0034512.jpg,Zaskoczenie
archive (3)/Train/surprise/image0030020.jpg,Zaskoczenie
archive (3)/Train/anger/image0026966.jpg,Złość
archive (3)/Train/happy/ffhq_4872.png,Szczęście
archive (3)/Train/sad/image0001329.jpg,Smutek
archive (3)/Train/surprise/image0027414.jpg,Zaskoczenie
archive (3)/Train/surprise/image0026693.jpg,Zaskoczenie
archive (3)/Test/surprise/image0018095.jpg,Zaskoczenie
archive (3)/Train/happy/ffhq_4662.png,Szczęście
archive (3)/Train/anger/image0022966.jpg,Złość
archive (3)/Train/sad/image0003066.jpg,Smutek
archive (3)/Train/sad/image0020988.jpg,Smutek
archive (3)/Test/surprise/image0020764.jpg,Zaskoczenie
archive (3)/Test/happy/ffhq_2481.png,Szczęście
archive (3)/Train/fear/image0037266.jpg,Strach
archive (3)/Test/happy/ffhq_170.png,Szczęście
archive (3)/Train/anger/image0030695.jpg,Złość
archive (3)/Test/Anger/image0018487.jpg,Złość
archive (3)/Test/happy/ffhq_2459.png,Szczęście
archive (3)/Train/fear/image0037373.jpg,Strach
archive (3)/Test/fear/image0006440.jpg,Strach
archive (3)/Train/sad/image0006069.jpg,Smutek
archive (3)/Test/happy/ffhq_1735.png,Szczęście
archive (3)/Train/anger/image0025678.jpg,Złość
archive (3)/Test/fear/image0020236.jpg,Strach
archive (3)/Train/happy/ffhq_4050.png,Szczęście
archive (3)/Train/surprise/image0032643.jpg,Zaskoczenie
archive (3)/Train/anger/image0030374.jpg,Złość
archive (3)/Train/fear/image0038947.jpg,Strach
archive (3)/Test/happy/ffhq_270.png,Szczęście
archive (3)/Test/happy/ffhq_1272.png,Szczęście
archive (3)/Test/sad/image0019856.jpg,Smutek
archive (3)/Test/happy/ffhq_1103.png,Szczęście
archive (3)/Test/surprise/ffhq_4.png,Zaskoczenie
archive (3)/Train/sad/image0027084.jpg,Smutek
archive (3)/Test/Anger/image0020026.jpg,Złość
archive (3)/Train/surprise/image0032355.jpg,Zaskoczenie
archive (3)/Train/surprise/image0032614.jpg,Zaskoczenie
archive (3)/Train/happy/ffhq_4931.png,Szczęście
archive (3)/Train/surprise/image0026937.jpg,Zaskoczenie
archive (3)/Train/happy/ffhq_4771.png,Szczęście
archive (3)/Train/anger/image0027605.jpg,Złość
archive (3)/Test/happy/ffhq_889.png,Szczęście
archive (3)/Test/sad/image0012902.jpg,Smutek
archive (3)/Train/anger/image0025045.jpg,Złość
archive (3)/Train/happy/ffhq_4950.png,Szczęście
archive (3)/Train/sad/image0014424.jpg,Smutek
archive (3)/Test/Anger/image0008900.jpg,Złość
archive (3)/Train/happy/ffhq_3107.png,Szczęście
archive (3)/Train/happy/ffhq_3355.png,Szczęście
archive (3)/Test/fear/image0022451.jpg,Strach
archive (3)/Train/sad/image0021378.jpg,Smutek
archive (3)/Test/Anger/image0010268.jpg,Złość
archive (3)/Test/surprise/image0021023.jpg,Zaskoczenie
archive (3)/Test/happy/ffhq_2552.png,Szczęście
archive (3)/Test/happy/ffhq_461.png,Szczęście
archive (3)/Train/anger/image0024198.jpg,Złość
archive (3)/Train/sad/image0006027.jpg,Smutek
archive (3)/Test/happy/ffhq_1554.png,Szczęście
archive (3)/Test/fear/image0028036.jpg,Strach
archive (3)/Test/surprise/image0000236.jpg,Zaskoczenie
archive (3)/Test/surprise/ffhq_416.png,Zaskoczenie
archive (3)/Train/fear/image0040702.jpg,Strach
archive (3)/Train/happy/ffhq_2729.png,Szczęście
archive (3)/Test/sad/image0013878.jpg,Smutek
archive (3)/Train/sad/image0026792.jpg,Smutek
archive (3)/Test/surprise/image0000139.jpg,Zaskoczenie
archive (3)/Test/sad/image0016204.jpg,Smutek
archive (3)/Test/Anger/image0019395.jpg,Złość
archive (3)/Test/fear/image0020717.jpg,Strach
archive (3)/Train/happy/ffhq_4055.png,Szczęście
archive (3)/Test/happy/ffhq_2326.png,Szczęście
archive (3)/Train/anger/image0028039.jpg,Złość
archive (3)/Test/sad/image0021277.jpg,Smutek
archive (3)/Test/happy/ffhq_2221.png,Szczęście
archive (3)/Train/surprise/image0024760.jpg,Zaskoczenie
archive (3)/Train/surprise/image0027012.jpg,Zaskoczenie
archive (3)/Test/surprise/ffhq_428.png,Zaskoczenie
archive (3)/Train/happy/ffhq_4885.png,Szczęście
archive (3)/Test/sad/image0010440.jpg,Smutek
archive (3)/Test/Anger/image0009580.jpg,Złość
archive (3)/Train/sad/image0000768.jpg,Smutek
archive (3)/Train/sad/image0019141.jpg,Smutek
archive (3)/Train/happy/ffhq_4867.png,Szczęście
archive (3)/Test/fear/image0020901.jpg,Strach
archive (3)/Train/anger/image0027637.jpg,Złość
archive (3)/Test/happy/ffhq_121.png,Szczęście
archive (3)/Test/fear/image0035367.jpg,Strach
archive (3)/Train/anger/image0024496.jpg,Złość
archive (3)/Train/sad/image0024532.jpg,Smutek
archive (3)/Train/happy/ffhq_3520.png,Szczęście
archive (3)/Train/surprise/image0031558.jpg,Zaskoczenie
archive (3)/Train/happy/ffhq_3894.png,Szczęście
archive (3)/Train/surprise/image0032332.jpg,Zaskoczenie
archive (3)/Test/fear/image0023296.jpg,Strach
archive (3)/Test/happy/ffhq_2086.png,Szczęście
archive (3)/Train/anger/image0024410.jpg,Złość
archive (3)/Train/sad/image0017407.jpg,Smutek
archive (3)/Train/sad/image0003944.jpg,Smutek
archive (3)/Test/sad/image0017380.jpg,Smutek
archive (3)/Train/sad/image0018587.jpg,Smutek
archive (3)/Train/anger/image0027476.jpg,Złość
archive (3)/Train/surprise/image0026779.jpg,Zaskoczenie
archive (3)/Test/Anger/image0020193.jpg,Złość
archive (3)/Train/happy/ffhq_4842.png,Szczęście
archive (3)/Train/surprise/image0028883.jpg,Zaskoczenie
archive (3)/Test/Anger/image0001021.jpg,Złość
archive (3)/Train/sad/image0018260.jpg,Smutek
archive (3)/Test/sad/image0014138.jpg,Smutek
archive (3)/Test/Anger/image0021669.jpg,Złość
archive (3)/Test/happy/ffhq_168.png,Szczęście
archive (3)/Train/anger/image0024784.jpg,Złość
archive (3)/Train/happy/ffhq_3409.png,Szczęście
archive (3)/Test/fear/image0035206.jpg,Strach
archive (3)/Train/happy/ffhq_4550.png,Szczęście
archive (3)/Test/happy/ffhq_2436.png,Szczęście
archive (3)/Train/sad/image0020570.jpg,Smutek
archive (3)/Test/happy/ffhq_688.png,Szczęście
archive (3)/Test/Anger/image0003353.jpg,Złość
archive (3)/Train/sad/image0010323.jpg,Smutek
archive (3)/Test/surprise/image0006491.jpg,Zaskoczenie
archive (3)/Test/sad/image0002859.jpg,Smutek
archive (3)/Train/sad/image0028269.jpg,Smutek
archive (3)/Test/sad/image0004595.jpg,Smutek
archive (3)/Train/sad/image0007757.jpg,Smutek
archive (3)/Test/fear/image0035368.jpg,Strach
archive (3)/Train/sad/image0029640.jpg,Smutek
archive (3)/Test/happy/ffhq_86.png,Szczęście
archive (3)/Test/happy/ffhq_1765.png,Szczęście
archive (3)/Train/surprise/image0027951.jpg,Zaskoczenie
archive (3)/Train/anger/image0030564.jpg,Złość
archive (3)/Train/happy/ffhq_4784.png,Szczęście
archive (3)/Train/surprise/image0032461.jpg,Zaskoczenie
archive (3)/Train/happy/ffhq_3339.png,Szczęście
archive (3)/Test/happy/ffhq_201.png,Szczęście
archive (3)/Train/fear/image0040235.jpg,Strach
archive (3)/Train/surprise/image0033918.jpg,Zaskoczenie
archive (3)/Train/fear/image0036606.jpg,Strach
archive (3)/Test/Anger/image0012588.jpg,Złość
archive (3)/Train/sad/image0028688.jpg,Smutek
archive (3)/Test/fear/image0033775.jpg,Strach
archive (3)/Train/happy/ffhq_3363.png,Szczęście
archive (3)/Train/sad/image0020917.jpg,Smutek
archive (3)/Train/fear/image0037229.jpg,Strach
archive (3)/Train/surprise/image0033471.jpg,Zaskoczenie
archive (3)/Test/fear/image0035282.jpg,Strach
archive (3)/Test/happy/ffhq_1484.png,Szczęście
archive (3)/Test/happy/ffhq_1934.png,Szczęście
archive (3)/Test/surprise/image0021195.jpg,Zaskoczenie
archive (3)/Train/surprise/image0033596.jpg,Zaskoczenie
archive (3)/Train/happy/ffhq_3782.png,Szczęście
archive (3)/Train/fear/image0039324.jpg,Strach
archive (3)/Test/surprise/image0019685.jpg,Zaskoczenie
archive (3)/Train/fear/image0036231.jpg,Strach
archive (3)/Test/fear/image0025294.jpg,Strach
archive (3)/Train/fear/image0036212.jpg,Strach
archive (3)/Train/sad/image0026545.jpg,Smutek
archive (3)/Train/anger/image0029618.jpg,Złość
archive (3)/Test/fear/image0028973.jpg,Strach
archive (3)/Train/happy/ffhq_2960.png,Szczęście
archive (3)/Train/anger/image0028661.jpg,Złość
archive (3)/Test/sad/image0018837.jpg,Smutek
archive (3)/Train/fear/image0036822.jpg,Strach
archive (3)/Train/anger/image0028671.jpg,Złość
archive (3)/Train/anger/image0024133.jpg,Złość
archive (3)/Test/surprise/image0017607.jpg,Zaskoczenie
archive (3)/Test/happy/ffhq_923.png,Szczęście
archive (3)/Train/sad/image0017773.jpg,Smutek
archive (3)/Train/anger/image0027435.jpg,Złość
archive (3)/Test/happy/ffhq_1653.png,Szczęście
archive (3)/Test/Anger/image0016394.jpg,Złość
archive (3)/Test/fear/image0017706.jpg,Strach
archive (3)/Train/surprise/image0031862.jpg,Zaskoczenie
archive (3)/Train/anger/image0021894.jpg,Złość
archive (3)/Test/happy/ffhq_2301.png,Szczęście
archive (3)/Train/happy/ffhq_3416.png,Szczęście
archive (3)/Train/surprise/image0027773.jpg,Zaskoczenie
archive (3)/Train/sad/image0023757.jpg,Smutek
archive (3)/Test/surprise/image0017032.jpg,Zaskoczenie
archive (3)/Test/surprise/image0012108.jpg,Zaskoczenie
archive (3)/Test/surprise/ffhq_157.png,Zaskoczenie
archive (3)/Test/sad/image0006940.jpg,Smutek
archive (3)/Test/surprise/image0005910.jpg,Zaskoczenie
archive (3)/Test/Anger/image0013259.jpg,Złość
archive (3)/Train/happy/ffhq_4041.png,Szczęście
archive (3)/Test/sad/image0003861.jpg,Smutek
archive (3)/Test/surprise/image0023703.jpg,Zaskoczenie
archive (3)/Test/surprise/image0017770.jpg,Zaskoczenie
archive (3)/Test/Anger/image0017649.jpg,Złość
archive (3)/Train/surprise/image0031081.jpg,Zaskoczenie
archive (3)/Train/anger/image0028982.jpg,Złość
archive (3)/Train/surprise/image0034268.jpg,Zaskoczenie
archive (3)/Test/surprise/image0023052.jpg,Zaskoczenie
archive (3)/Test/surprise/image0021404.jpg,Zaskoczenie
archive (3)/Train/happy/ffhq_3405.png,Szczęście
archive (3)/Train/happy/ffhq_2758.png,Szczęście
archive (3)/Test/happy/ffhq_2299.png,Szczęście
archive (3)/Train/happy/ffhq_3441.png,Szczęście
archive (3)/Train/surprise/image0033727.jpg,Zaskoczenie
archive (3)/Test/happy/ffhq_2239.png,Szczęście
archive (3)/Test/fear/image0031670.jpg,Strach
archive (3)/Test/fear/image0013142.jpg,Strach
archive (3)/Train/sad/image0028951.jpg,Smutek
archive (3)/Train/anger/image0022783.jpg,Złość
archive (3)/Test/sad/image0018272.jpg,Smutek
archive (3)/Test/sad/image0015973.jpg,Smutek
archive (3)/Test/happy/ffhq_2273.png,Szczęście
archive (3)/Train/anger/image0026717.jpg,Złość
archive (3)/Test/fear/image0027600.jpg,Strach
archive (3)/Train/sad/image0021786.jpg,Smutek
archive (3)/Train/fear/image0040690.jpg,Strach
archive (3)/Train/fear/image0039179.jpg,Strach
archive (3)/Train/happy/ffhq_3902.png,Szczęście
archive (3)/Test/happy/ffhq_1537.png,Szczęście
archive (3)/Train/happy/ffhq_4450.png,Szczęście
archive (3)/Train/happy/ffhq_4288.png,Szczęście
archive (3)/Test/happy/ffhq_254.png,Szczęście
archive (3)/Test/happy/ffhq_953.png,Szczęście
archive (3)/Test/fear/image0032493.jpg,Strach
archive (3)/Test/happy/ffhq_1351.png,Szczęście
archive (3)/Train/sad/image0007820.jpg,Smutek
archive (3)/Train/surprise/image0033567.jpg,Zaskoczenie
archive (3)/Train/sad/image0018181.jpg,Smutek
archive (3)/Test/fear/image0035290.jpg,Strach
archive (3)/Train/sad/image0012764.jpg,Smutek
archive (3)/Train/surprise/image0030580.jpg,Zaskoczenie
archive (3)/Train/sad/image0023550.jpg,Smutek
archive (3)/Test/sad/image0019318.jpg,Smutek
archive (3)/Test/surprise/image0017665.jpg,Zaskoczenie
archive (3)/Train/happy/ffhq_4335.png,Szczęście
archive (3)/Test/Anger/image0020155.jpg,Złość
archive (3)/Test/happy/ffhq_628.png,Szczęście
archive (3)/Train/sad/image0028463.jpg,Smutek
archive (3)/Train/fear/image0036156.jpg,Strach
archive (3)/Test/surprise/ffhq_533.png,Zaskoczenie
archive (3)/Train/fear/image0039825.jpg,Strach
archive (3)/Test/surprise/image0001520.jpg,Zaskoczenie
archive (3)/Train/surprise/image0033153.jpg,Zaskoczenie
archive (3)/Train/happy/ffhq_4357.png,Szczęście
archive (3)/Train/anger/image0030506.jpg,Złość
archive (3)/Test/Anger/image0013550.jpg,Złość
archive (3)/Test/happy/ffhq_1393.png,Szczęście
archive (3)/Test/happy/ffhq_137.png,Szczęście
archive (3)/Train/surprise/image0030261.jpg,Zaskoczenie
archive (3)/Train/happy/ffhq_4478.png,Szczęście
archive (3)/Test/fear/image0035351.jpg,Strach
archive (3)/Train/sad/image0029104.jpg,Smutek
archive (3)/Test/sad/image0013558.jpg,Smutek
archive (3)/Train/sad/image0020189.jpg,Smutek
archive (3)/Test/happy/ffhq_1344.png,Szczęście
archive (3)/Test/surprise/image0017858.jpg,Zaskoczenie
archive (3)/Test/Anger/image0006510.jpg,Złość
archive (3)/Test/sad/image0017271.jpg,Smutek
archive (3)/Test/fear/image0034601.jpg,Strach
archive (3)/Train/anger/image0027139.jpg,Złość
archive (3)/Test/sad/image0002606.jpg,Smutek
archive (3)/Test/surprise/image0022227.jpg,Zaskoczenie
archive (3)/Train/happy/ffhq_3765.png,Szczęście
archive (3)/Train/happy/ffhq_3218.png,Szczęście
archive (3)/Test/fear/image0029584.jpg,Strach
archive (3)/Test/happy/ffhq_481.png,Szczęście
archive (3)/Train/surprise/image0032247.jpg,Zaskoczenie
archive (3)/Train/sad/image0024495.jpg,Smutek
archive (3)/Train/happy/ffhq_4435.png,Szczęście
archive (3)/Test/surprise/image0013604.jpg,Zaskoczenie
archive (3)/Test/sad/image0018821.jpg,Smutek
archive (3)/Test/surprise/ffhq_192.png,Zaskoczenie
archive (3)/Test/fear/image0006881.jpg,Strach
archive (3)/Test/fear/image0016026.jpg,Strach
archive (3)/Train/happy/ffhq_3233.png,Szczęście
archive (3)/Test/sad/image0018525.jpg,Smutek
archive (3)/Train/sad/image0027759.jpg,Smutek
archive (3)/Train/anger/image0023471.jpg,Złość
archive (3)/Train/happy/ffhq_4511.png,Szczęście
archive (3)/Train/anger/image0026091.jpg,Złość
archive (3)/Test/happy/ffhq_1335.png,Szczęście
archive (3)/Test/happy/ffhq_523.png,Szczęście
archive (3)/Test/surprise/image0005585.jpg,Zaskoczenie
archive (3)/Train/sad/image0013499.jpg,Smutek
archive (3)/Train/surprise/image0034352.jpg,Zaskoczenie
archive (3)/Test/Anger/image0021361.jpg,Złość
archive (3)/Train/sad/image0012796.jpg,Smutek
archive (3)/Train/fear/image0040665.jpg,Strach
archive (3)/Test/happy/ffhq_1471.png,Szczęście
archive (3)/Train/sad/image0028187.jpg,Smutek
archive (3)/Test/fear/image0022907.jpg,Strach
archive (3)/Test/happy/ffhq_1101.png,Szczęście
archive (3)/Train/fear/image0036703.jpg,Strach
archive (3)/Test/happy/ffhq_1911.png,Szczęście
archive (3)/Train/sad/image0018302.jpg,Smutek
archive (3)/Test/happy/ffhq_685.png,Szczęście
archive (3)/Test/happy/ffhq_2262.png,Szczęście
archive (3)/Train/happy/ffhq_3555.png,Szczęście
archive (3)/Train/fear/image0038874.jpg,Strach
archive (3)/Test/surprise/image0012155.jpg,Zaskoczenie
archive (3)/Train/happy/ffhq_4016.png,Szczęście
archive (3)/Train/surprise/image0031945.jpg,Zaskoczenie
archive (3)/Test/happy/ffhq_540.png,Szczęście
archive (3)/Train/surprise/image0029048.jpg,Zaskoczenie
archive (3)/Test/sad/image0019747.jpg,Smutek
archive (3)/Train/happy/ffhq_4348.png,Szczęście
archive (3)/Train/anger/image0025081.jpg,Złość
archive (3)/Test/Anger/image0019032.jpg,Złość
archive (3)/Test/sad/image0012667.jpg,Smutek
archive (3)/Test/Anger/image0018760.jpg,Złość
archive (3)/Train/happy/ffhq_3272.png,Szczęście
archive (3)/Train/happy/ffhq_2857.png,Szczęście
archive (3)/Train/happy/ffhq_4966.png,Szczęście
archive (3)/Test/happy/ffhq_2387.png,Szczęście
archive (3)/Train/sad/image0018561.jpg,Smutek
archive (3)/Train/happy/ffhq_4453.png,Szczęście
archive (3)/Train/happy/ffhq_4256.png,Szczęście
archive (3)/Train/sad/image0017910.jpg,Smutek
archive (3)/Train/happy/ffhq_3199.png,Szczęście
archive (3)/Test/fear/image0030153.jpg,Strach
archive (3)/Train/anger/image0027104.jpg,Złość
archive (3)/Train/sad/image0028302.jpg,Smutek
archive (3)/Train/sad/image0029349.jpg,Smutek
archive (3)/Test/fear/image0031437.jpg,Strach
archive (3)/Test/Anger/image0003820.jpg,Złość
archive (3)/Test/surprise/ffhq_442.png,Zaskoczenie
archive (3)/Test/fear/image0031992.jpg,Strach
archive (3)/Test/fear/image0033722.jpg,Strach
archive (3)/Train/sad/image0028824.jpg,Smutek
archive (3)/Test/surprise/ffhq_42.png,Zaskoczenie
archive (3)/Test/Anger/image0020613.jpg,Złość
archive (3)/Test/surprise/image0006028.jpg,Zaskoczenie
archive (3)/Train/happy/ffhq_3318.png,Szczęście
archive (3)/Test/Anger/image0008102.jpg,Złość
archive (3)/Train/sad/image0018396.jpg,Smutek
archive (3)/Train/happy/ffhq_4783.png,Szczęście
archive (3)/Test/sad/image0014361.jpg,Smutek
archive (3)/Train/sad/image0004693.jpg,Smutek
archive (3)/Test/happy/ffhq_2486.png,Szczęście
archive (3)/Train/anger/image0029619.jpg,Złość
archive (3)/Train/sad/image0029580.jpg,Smutek
archive (3)/Test/Anger/image0012582.jpg,Złość
archive (3)/Train/happy/ffhq_4826.png,Szczęście
archive (3)/Test/happy/ffhq_2449.png,Szczęście
archive (3)/Train/sad/image0020593.jpg,Smutek
archive (3)/Train/sad/image0013616.jpg,Smutek
archive (3)/Train/surprise/image0033299.jpg,Zaskoczenie
archive (3)/Test/Anger/image0019435.jpg,Złość
archive (3)/Train/sad/image0029704.jpg,Smutek
archive (3)/Train/sad/image0017131.jpg,Smutek
archive (3)/Test/surprise/image0018082.jpg,Zaskoczenie
archive (3)/Test/Anger/image0009273.jpg,Złość
archive (3)/Train/fear/image0036192.jpg,Strach
archive (3)/Train/surprise/image0033073.jpg,Zaskoczenie
archive (3)/Train/sad/image0029400.jpg,Smutek
archive (3)/Test/happy/ffhq_1844.png,Szczęście
archive (3)/Test/Anger/image0020908.jpg,Złość
archive (3)/Test/fear/image0011143.jpg,Strach
archive (3)/Train/happy/ffhq_3648.png,Szczęście
archive (3)/Train/anger/image0029383.jpg,Złość
archive (3)/Test/fear/image0035288.jpg,Strach
archive (3)/Test/surprise/image0021658.jpg,Zaskoczenie
archive (3)/Test/sad/image0016206.jpg,Smutek
archive (3)/Train/sad/image0007923.jpg,Smutek
archive (3)/Test/surprise/image0006713.jpg,Zaskoczenie
archive (3)/Train/sad/image0017050.jpg,Smutek
archive (3)/Test/surprise/image0020792.jpg,Zaskoczenie
archive (3)/Test/Anger/image0001258.jpg,Złość
archive (3)/Test/sad/image0015325.jpg,Smutek
archive (3)/Train/sad/image0017977.jpg,Smutek
archive (3)/Train/happy/ffhq_3123.png,Szczęście
archive (3)/Test/surprise/image0019082.jpg,Zaskoczenie
archive (3)/Train/surprise/image0031296.jpg,Zaskoczenie
archive (3)/Train/sad/image0023576.jpg,Smutek
archive (3)/Test/happy/ffhq_1422.png,Szczęście
archive (3)/Test/surprise/image0020565.jpg,Zaskoczenie
archive (3)/Test/sad/image0007113.jpg,Smutek
archive (3)/Test/Anger/image0011417.jpg,Złość
archive (3)/Train/sad/image0005705.jpg,Smutek
archive (3)/Train/sad/image0003967.jpg,Smutek
archive (3)/Test/happy/ffhq_831.png,Szczęście
archive (3)/Test/happy/ffhq_1793.png,Szczęście
archive (3)/Train/sad/image0026825.jpg,Smutek
archive (3)/Train/happy/ffhq_2759.png,Szczęście
archive (3)/Train/fear/image0036275.jpg,Strach
archive (3)/Train/surprise/image0024866.jpg,Zaskoczenie
archive (3)/Train/surprise/image0034627.jpg,Zaskoczenie
archive (3)/Train/surprise/image0032694.jpg,Zaskoczenie
archive (3)/Train/anger/image0027484.jpg,Złość
archive (3)/Train/sad/image0007934.jpg,Smutek
archive (3)/Test/happy/ffhq_1609.png,Szczęście
archive (3)/Test/happy/ffhq_411.png,Szczęście
archive (3)/Train/surprise/image0032518.jpg,Zaskoczenie
archive (3)/Test/sad/image0021433.jpg,Smutek
archive (3)/Train/happy/ffhq_3344.png,Szczęście
archive (3)/Test/surprise/image0000592.jpg,Zaskoczenie
archive (3)/Train/anger/image0026076.jpg,Złość
archive (3)/Test/happy/ffhq_1011.png,Szczęście
archive (3)/Test/surprise/image0018564.jpg,Zaskoczenie
archive (3)/Train/anger/image0024713.jpg,Złość
archive (3)/Train/fear/image0039767.jpg,Strach
archive (3)/Train/anger/image0025685.jpg,Złość
archive (3)/Train/happy/ffhq_2928.png,Szczęście
archive (3)/Train/sad/image0028972.jpg,Smutek
archive (3)/Train/happy/ffhq_4852.png,Szczęście
archive (3)/Train/sad/image0018315.jpg,Smutek
archive (3)/Train/sad/image0003861.jpg,Smutek
archive (3)/Test/happy/ffhq_2397.png,Szczęście
archive (3)/Train/sad/image0029736.jpg,Smutek
archive (3)/Train/sad/image0020786.jpg,Smutek
archive (3)/Test/fear/image0035287.jpg,Strach
archive (3)/Test/surprise/image0009358.jpg,Zaskoczenie
archive (3)/Train/fear/image0038293.jpg,Strach
archive (3)/Train/sad/image0026395.jpg,Smutek
archive (3)/Train/sad/image0029193.jpg,Smutek
archive (3)/Train/surprise/image0027572.jpg,Zaskoczenie
archive (3)/Test/Anger/image0018722.jpg,Złość
archive (3)/Test/happy/ffhq_2075.png,Szczęście
archive (3)/Test/fear/image0032600.jpg,Strach
archive (3)/Train/sad/image0001503.jpg,Smutek
archive (3)/Train/sad/image0002169.jpg,Smutek
archive (3)/Train/anger/image0026954.jpg,Złość
archive (3)/Train/anger/image0030632.jpg,Złość
archive (3)/Test/surprise/image0017470.jpg,Zaskoczenie
archive (3)/Train/sad/image0003123.jpg,Smutek
archive (3)/Test/surprise/image0006391.jpg,Zaskoczenie
archive (3)/Train/sad/image0016982.jpg,Smutek
archive (3)/Train/happy/ffhq_2742.png,Szczęście
archive (3)/Test/happy/ffhq_2581.png,Szczęście
archive (3)/Test/sad/image0017238.jpg,Smutek
archive (3)/Test/sad/image0006535.jpg,Smutek
archive (3)/Train/sad/image0010605.jpg,Smutek
archive (3)/Test/sad/image0016808.jpg,Smutek
archive (3)/Train/surprise/image0027455.jpg,Zaskoczenie
archive (3)/Test/sad/image0008920.jpg,Smutek
archive (3)/Test/Anger/image0001623.jpg,Złość
archive (3)/Train/surprise/image0032445.jpg,Zaskoczenie
archive (3)/Test/sad/image0018543.jpg,Smutek
archive (3)/Test/surprise/image0019365.jpg,Zaskoczenie
archive (3)/Test/Anger/image0019004.jpg,Złość
archive (3)/Train/surprise/image0027697.jpg,Zaskoczenie
archive (3)/Train/surprise/image0033227.jpg,Zaskoczenie
archive (3)/Test/Anger/image0021283.jpg,Złość
archive (3)/Test/happy/ffhq_1331.png,Szczęście
archive (3)/Train/sad/image0027002.jpg,Smutek
archive (3)/Test/happy/ffhq_55.png,Szczęście
archive (3)/Test/Anger/image0020188.jpg,Złość
archive (3)/Train/happy/ffhq_4521.png,Szczęście
archive (3)/Train/sad/image0015317.jpg,Smutek
archive (3)/Train/fear/image0037629.jpg,Strach
archive (3)/Train/anger/image0029714.jpg,Złość
archive (3)/Test/Anger/image0020499.jpg,Złość
archive (3)/Train/surprise/image0026994.jpg,Zaskoczenie
archive (3)/Test/fear/image0028845.jpg,Strach
archive (3)/Test/surprise/ffhq_334.png,Zaskoczenie
archive (3)/Test/sad/image0014434.jpg,Smutek
archive (3)/Train/sad/image0026570.jpg,Smutek
archive (3)/Test/surprise/ffhq_1.png,Zaskoczenie
archive (3)/Test/surprise/image0021256.jpg,Zaskoczenie
archive (3)/Train/happy/ffhq_4583.png,Szczęście
archive (3)/Test/fear/image0031656.jpg,Strach
archive (3)/Train/anger/image0028825.jpg,Złość
archive (3)/Test/sad/image0014951.jpg,Smutek
archive (3)/Train/happy/ffhq_4118.png,Szczęście
archive (3)/Train/surprise/image0033878.jpg,Zaskoczenie
archive (3)/Test/happy/ffhq_1809.png,Szczęście
archive (3)/Train/sad/image0028957.jpg,Smutek
archive (3)/Train/anger/image0026293.jpg,Złość
archive (3)/Test/sad/image0018309.jpg,Smutek
archive (3)/Train/fear/image0040119.jpg,Strach
archive (3)/Test/happy/ffhq_1872.png,Szczęście
archive (3)/Test/surprise/ffhq_335.png,Zaskoczenie
archive (3)/Train/fear/image0036031.jpg,Strach
archive (3)/Train/anger/image0026853.jpg,Złość
archive (3)/Test/happy/ffhq_1831.png,Szczęście
archive (3)/Train/surprise/image0025449.jpg,Zaskoczenie
archive (3)/Test/surprise/image0020426.jpg,Zaskoczenie
archive (3)/Train/sad/image0029509.jpg,Smutek
archive (3)/Train/anger/image0030216.jpg,Złość
archive (3)/Train/happy/ffhq_4141.png,Szczęście
archive (3)/Train/happy/ffhq_3414.png,Szczęście
archive (3)/Train/anger/image0023618.jpg,Złość
archive (3)/Train/anger/image0022096.jpg,Złość
archive (3)/Test/Anger/image0013519.jpg,Złość
archive (3)/Train/happy/ffhq_2774.png,Szczęście
archive (3)/Train/surprise/image0028946.jpg,Zaskoczenie
archive (3)/Test/fear/image0011731.jpg,Strach
archive (3)/Test/sad/image0017620.jpg,Smutek
archive (3)/Train/surprise/image0031351.jpg,Zaskoczenie
archive (3)/Test/Anger/image0014003.jpg,Złość
archive (3)/Train/sad/image0017238.jpg,Smutek
archive (3)/Train/anger/image0026733.jpg,Złość
archive (3)/Train/happy/ffhq_3760.png,Szczęście
archive (3)/Test/surprise/ffhq_401.png,Zaskoczenie
archive (3)/Train/fear/image0036873.jpg,Strach
archive (3)/Test/sad/image0021067.jpg,Smutek
archive (3)/Test/Anger/image0012853.jpg,Złość
archive (3)/Train/sad/image0021555.jpg,Smutek
archive (3)/Train/anger/image0028549.jpg,Złość
archive (3)/Train/surprise/image0024679.jpg,Zaskoczenie
archive (3)/Train/fear/image0038443.jpg,Strach
archive (3)/Test/surprise/ffhq_462.png,Zaskoczenie
archive (3)/Train/anger/image0022942.jpg,Złość
archive (3)/Train/surprise/image0031218.jpg,Zaskoczenie
